-1.38327, 0.0247935
-1.42351, 0.0135575
-1.39814, -0.00454467
-1.29871, -0.0169812
-1.16949, -0.0346504
-0.97959, -0.0368115
-0.795501, -0.0357715
-0.610953, -0.0308969
-0.473036, -0.0211899
-0.370674, -0.0104213
-0.29016, -0.00994853
-0.262255, 0.00743142
-0.313591, 0.0233103
-0.415729, 0.0326028
-0.584894, 0.0373661
-0.732356, 0.030019
-0.830531, 0.0174244
-0.838225, 0.00614408
-0.814137, -0.00843471
-0.711349, -0.0228532
-0.549275, -0.0346584
-0.369335, -0.036107
-0.179106, -0.0318503
-0.127329, -0.0393622
0.0242728, -0.0224727
0.222673, 0.0182543
0.138057, 0.0304004
-0.0291443, 0.0423327
