0.13437; 530.26739, 70.56930, -144.40480, 0.20843, 55.22585, -0.02241, 0.05734; -0.00177, 1.00000
0.13748; 533.76553, 73.99128, -143.67880, 0.21382, 56.21657, -0.21196, 0.05337; -0.00380, 1.00000
0.12966; 536.80405, 76.96046, -143.03340, 0.21790, 56.96413, -0.34613, -0.06452; -0.00380, 1.00000
0.12992; 540.39900, 80.46895, -142.24970, 0.22417, 57.77293, -0.17844, -0.02962; -0.01621, 0.00000
0.13794; 543.90409, 83.88264, -141.45450, 0.23422, 54.69656, -0.12764, -0.00385; -0.02174, 0.00000
0.12560; 546.75772, 86.65392, -140.77390, 0.24625, 52.12802, -0.14890, 0.01195; -0.02581, 0.00000
0.12374; 549.47459, 89.28276, -140.08790, 0.26157, 49.59344, -0.20807, 0.02338; -0.02581, 0.00000
0.13160; 552.47424, 92.17039, -139.27580, 0.28291, 46.69156, -0.10312, -0.26918; -0.03190, 0.00000
0.14050; 555.29449, 94.86651, -138.44830, 0.30724, 43.84929, 0.40686, -0.12883; -0.04145, 0.00000
0.13545; 557.57165, 97.02551, -137.72430, 0.33130, 41.45585, 0.51789, -0.03838; -0.04145, 0.00000
0.12949; 560.06796, 99.36922, -136.86490, 0.36089, 38.72003, 0.41924, 0.03475; -0.03476, 0.00000
0.13713; 562.39510, 101.52970, -136.00010, 0.38906, 36.04176, 0.19823, 0.07905; -0.02993, 0.00000
0.13766; 564.55669, 103.51450, -135.14390, 0.41397, 33.41911, -0.06315, 0.10179; -0.02553, 0.00000
0.12821; 566.28028, 105.08210, -134.42740, 0.43212, 31.21391, -0.28355, 0.10859; -0.02553, 0.00000
0.13116; 568.14328, 106.76240, -133.62280, 0.44966, 28.68972, -0.51412, 0.10579; -0.02072, 0.00000
0.12785; 569.61574, 108.08070, -132.96690, 0.46203, 26.56660, -0.71257, -0.10775; -0.02072, 0.00000
0.13316; 571.19119, 109.48200, -132.24690, 0.47447, 24.13623, -0.60782, -0.05388; -0.03107, 0.28032
0.12223; 572.45695, 110.59930, -131.65210, 0.48575, 23.62095, -0.58606, -0.02253; -0.03076, 1.00000
0.12691; 573.76509, 111.74520, -131.02110, 0.49878, 24.85183, -0.60393, -0.00061; -0.03076, 1.00000
0.12654; 575.13012, 112.93040, -130.34390, 0.51416, 25.84573, -0.64919, 0.01205; -0.03731, 0.88269
0.13980; 576.69256, 114.26950, -129.53890, 0.53654, 23.92466, -0.78381, -0.34146; -0.05302, 0.00000
0.13300; 578.10411, 115.45610, -128.77440, 0.56380, 21.53742, -0.48177, -0.20184; -0.07200, 0.00000
0.13303; 579.36755, 116.48900, -128.04680, 0.59808, 19.18960, -0.44222, -0.10392; -0.09668, 0.64766
0.12343; 580.39601, 117.30500, -127.42080, 0.63026, 19.55959, -0.51102, -0.04958; -0.09668, 0.64766
0.12838; 581.47779, 118.14170, -126.73510, 0.66362, 20.72734, -0.61673, -0.01635; -0.08334, 1.00000
0.13159; 582.82126, 119.15160, -125.84910, 0.70318, 22.03672, -0.75111, 0.00097; -0.08108, 1.00000
0.12747; 583.97159, 119.98880, -125.06020, 0.73679, 20.60442, -0.85486, 0.00302; -0.08583, 0.00000
0.12645; 585.17789, 120.83430, -124.19980, 0.77447, 18.28941, -0.95037, -0.00083; -0.09616, 0.18725
0.13770; 586.13763, 121.48050, -123.49020, 0.80555, 18.09509, -1.01333, -0.00667; -0.09616, 0.18725
0.12875; 587.30234, 122.23580, -122.60360, 0.84225, 19.33648, -1.05877, -0.13205; -0.08581, 1.00000
0.12479; 588.37388, 122.90310, -121.76520, 0.87528, 20.53288, -0.99054, -0.09622; -0.08877, 1.00000
0.13093; 589.70430, 123.68500, -120.68880, 0.92182, 21.82492, -0.96866, -0.06766; -0.12233, 1.00000
0.12858; 590.91319, 124.34350, -119.67500, 0.96959, 23.00651, -0.98340, -0.05078; -0.12233, 1.00000
0.12503; 592.18415, 124.97810, -118.57380, 1.02347, 24.16651, -1.01400, -0.03848; -0.12908, 1.00000
0.12937; 593.74417, 125.67180, -117.17650, 1.09266, 25.49897, -1.23415, -0.03563; -0.12848, 1.00000
0.12753; 595.14715, 126.21320, -115.88220, 1.15560, 26.62332, -1.25693, -0.02867; -0.12848, 1.00000
0.13220; 596.85945, 126.76750, -114.26210, 1.23133, 27.91933, -1.28599, -0.02197; -0.11696, 1.00000
0.12601; 598.39131, 127.16570, -112.78290, 1.29678, 29.01547, -1.31087, -0.01539; -0.11696, 1.00000
0.12173; 599.98165, 127.48530, -111.22500, 1.36107, 30.10451, -1.33862, -0.00837; -0.10599, 1.00000
0.12235; 601.63015, 127.72210, -109.59360, 1.42281, 31.17646, -1.37142, -0.00207; -0.09555, 1.00000
0.12408; 603.62547, 127.89050, -107.60540, 1.49065, 32.41737, -1.34671, 0.00179; -0.07530, 1.00000
0.12922; 605.39720, 127.94140, -105.83440, 1.54461, 33.46453, -1.38630, 0.00020; -0.07530, 1.00000
0.13747; 607.53445, 127.89730, -103.69760, 1.60251, 34.66753, -1.41021, -0.00079; -0.05736, 1.00000
0.13569; 609.74647, 127.74120, -101.49110, 1.65480, 35.85382, -1.41908, -0.00274; -0.05091, 1.00000
0.14523; 612.03201, 127.46980, -99.22173, 1.70269, 37.02182, -1.53091, -0.05188; -0.04646, 1.00000
0.13918; 614.39018, 127.08620, -96.89497, 1.74697, 38.17260, -1.42755, -0.04844; -0.04630, 1.00000
0.13758; 616.81972, 126.58980, -94.51668, 1.78958, 39.30690, -1.32485, -0.04331; -0.04341, 1.00000
0.13869; 619.31969, 125.97930, -92.09240, 1.83087, 40.42357, -1.23002, -0.03683; -0.04014, 1.00000
0.13179; 621.51778, 125.36480, -89.98195, 1.86523, 41.37001, -1.33790, -0.04711; -0.04014, 1.00000
0.13067; 624.14584, 124.54110, -87.48631, 1.90383, 42.45810, -1.23342, -0.03983; -0.03417, 1.00000
0.12462; 626.45226, 123.74400, -85.32201, 1.93542, 43.37860, -1.15448, -0.03328; -0.03417, 1.00000
0.12173; 628.80770, 122.86420, -83.13705, 1.96529, 44.28751, -1.08704, -0.02701; -0.03033, 1.00000
0.12537; 631.21156, 121.90450, -80.93307, 1.99313, 45.18596, -1.03066, -0.02145; -0.02684, 1.00000
0.12500; 634.07654, 120.68810, -78.33914, 2.02280, 46.22044, -0.80613, 0.06011; -0.01998, 1.00000
