72.51631, -144.16210, 0.24332, 56.04117, 0.02464, 0.08609, -0.00021, 0.04472
76.27599, -143.22530, 0.25292, 53.47275, -0.35982, -0.03200, -0.00021, 0.04472
80.00282, -142.26810, 0.25762, 54.25073, -0.29425, 0.00257, -0.00177, 0.57470
84.23324, -141.15860, 0.26125, 54.05221, -0.34713, 0.02379, -0.00593, 0.00000
87.39765, -140.31160, 0.26528, 51.06491, -0.43385, 0.02983, -0.01414, 0.00000
90.78842, -139.37560, 0.27393, 47.72434, -0.54395, 0.02988, -0.02015, 0.00000
93.94052, -138.46240, 0.28748, 44.45930, 0.05315, -0.18706, -0.02762, 0.00000
97.20317, -137.44850, 0.30929, 40.87438, 0.38949, -0.05755, -0.03879, 0.00000
99.85201, -136.54750, 0.33541, 37.76314, 0.34205, 0.01809, -0.04015, 0.00000
102.55260, -135.53120, 0.36911, 34.35160, 0.10341, 0.06687, -0.03976, 0.00000
104.45390, -134.74640, 0.39554, 31.76158, -0.12376, 0.08502, -0.03781, 0.00000
106.88060, -133.65360, 0.43038, 28.15325, -0.42994, 0.09058, -0.03582, 0.00000
108.38590, -132.92230, 0.45187, 25.69018, -0.57942, -0.11509, -0.03339, 0.00000
110.09820, -132.04050, 0.47563, 22.33459, -0.48024, -0.04191, -0.04173, 0.71335
111.54760, -131.24600, 0.49762, 23.52135, -0.49973, -0.00274, -0.03483, 1.00000
113.06150, -130.37170, 0.52029, 25.10728, -0.56849, 0.01678, -0.03483, 1.00000
114.78010, -129.31470, 0.55016, 24.93505, -0.55473, -0.27301, -0.07082, 0.00000
116.00700, -128.49780, 0.57955, 22.51968, -0.35633, -0.15003, -0.10458, 0.00000
117.21490, -127.60620, 0.62318, 19.81846, -0.40127, -0.05909, -0.10207, 0.00000
118.11180, -126.87400, 0.66202, 17.52152, -0.52317, -0.01710, -0.09028, 1.00000
119.20760, -125.89790, 0.70917, 19.07870, -0.68970, 0.00578, -0.07028, 1.00000
120.10860, -125.03730, 0.74381, 20.52400, -0.80174, 0.00590, -0.08166, 1.00000
121.17520, -123.93900, 0.78660, 22.10831, -0.90601, -0.00440, -0.09809, 0.35010
122.22250, -122.74630, 0.83687, 22.38769, -0.98898, -0.14010, -0.11751, 0.00000
123.13920, -121.56890, 0.89150, 19.69118, -0.91423, -0.08079, -0.13141, 0.21310
123.91350, -120.42910, 0.94932, 19.44903, -0.93450, -0.04717, -0.11858, 1.00000
124.56450, -119.34460, 1.00266, 20.77250, -0.97969, -0.03051, -0.10932, 1.00000
125.29180, -117.97240, 1.06454, 22.38286, -1.03494, -0.02247, -0.10926, 1.00000
125.98240, -116.45710, 1.12910, 23.95244, -1.24776, -0.03013, -0.11040, 1.00000
126.68660, -114.58050, 1.20639, 25.67369, -1.26514, -0.03326, -0.11330, 1.00000
127.15810, -112.99590, 1.27120, 26.97862, -1.26869, -0.03242, -0.11330, 1.00000
127.59190, -111.05510, 1.34882, 28.45387, -1.27074, -0.02666, -0.11060, 1.00000
127.89340, -108.98370, 1.42814, 29.90418, -1.28303, -0.01684, -0.09441, 1.00000
128.03790, -107.07290, 1.49612, 31.16076, -1.23882, -0.00890, -0.08185, 1.00000
128.05270, -104.49500, 1.57832, 32.74737, -1.27823, -0.00357, -0.06955, 1.00000
127.91190, -102.10140, 1.64519, 34.13317, -1.30010, 0.00214, -0.05634, 1.00000
127.61510, -99.62309, 1.70483, 35.49503, -1.45988, -0.04317, -0.05634, 1.00000
127.17100, -97.06857, 1.75753, 36.83872, -1.38133, -0.03588, -0.04281, 1.00000
126.66700, -94.77656, 1.79910, 37.99307, -1.31466, -0.03049, -0.03727, 1.00000
125.86610, -91.75855, 1.84733, 39.45340, -1.23493, -0.02524, -0.03345, 1.00000
125.01380, -89.01460, 1.88652, 40.73034, -1.33686, -0.03872, -0.02964, 1.00000
124.03180, -86.21832, 1.92296, 41.98403, -1.23336, -0.03578, -0.02849, 1.00000
122.92080, -83.37510, 1.95735, 43.21683, -1.13352, -0.03254, -0.02659, 1.00000
121.68200, -80.48985, 1.99002, 44.42950, -1.04058, -0.02892, -0.02449, 1.00000
120.31750, -77.56680, 2.02103, 45.62259, -0.84870, 0.04668, -0.02207, 1.00000
118.82990, -74.60942, 2.05010, 46.79629, -0.98324, 0.03288, -0.01144, 1.00000
117.22930, -71.61686, 2.07411, 47.95230, -1.06710, 0.01744, -0.00958, 1.00000
115.30900, -68.20429, 2.09530, 49.22943, -1.02143, 0.06368, -0.00920, 1.00000
113.50430, -65.12848, 2.11098, 50.34467, -1.18784, 0.03132, -0.00337, 1.00000
111.61750, -62.00956, 2.12288, 51.44202, -1.24083, -0.00003, -0.00575, 1.00000
109.65600, -58.84523, 2.13268, 52.52094, -1.18427, -0.02799, -0.00575, 1.00000
107.36040, -55.23344, 2.14430, 53.71282, -1.01106, -0.05158, -0.01208, 1.00000
105.23450, -51.98310, 2.15710, 54.75341, -0.79012, -0.06315, -0.01364, 1.00000
103.02080, -48.70256, 2.17241, 55.77671, -0.53893, -0.06528, -0.01364, 1.00000
100.41930, -44.98323, 2.19106, 56.90838, -0.25991, -0.05728, -0.00691, 1.00000
98.01001, -41.65309, 2.20596, 57.89740, -0.12288, 0.15037, 0.00294, 0.00000
95.63165, -38.43732, 2.21454, 54.39266, -0.58508, 0.08424, 0.02240, 0.00000
93.40026, -35.42024, 2.21012, 50.97562, -0.76322, 0.02807, 0.03117, 0.00000
91.34727, -32.57193, 2.19297, 47.63163, -0.72203, -0.01617, 0.03795, 0.00000
89.49332, -29.87226, 2.16592, 44.36532, -0.54237, -0.04803, 0.04209, 0.00000
87.65638, -27.00069, 2.12802, 40.78021, -0.26093, -0.07105, 0.04368, 0.00000
86.07977, -24.30304, 2.08676, 37.28969, 0.04210, -0.08334, 0.04288, 0.00000
85.02288, -22.32963, 2.05513, 34.63892, 0.26801, -0.08674, 0.03998, 0.00000
83.85999, -19.96258, 2.01785, 31.25191, 0.52561, 0.09860, 0.03740, 0.33407
82.84653, -17.69552, 1.98462, 30.94331, 0.45359, 0.00198, 0.03260, 0.00000
82.14090, -15.98971, 1.96132, 28.41765, 0.53108, -0.04039, 0.03592, 0.00000
81.29534, -13.77891, 1.93228, 24.90026, 0.71125, -0.06562, 0.03326, 0.00000
80.73766, -12.20412, 1.91271, 22.16830, 1.18100, 0.23664, 0.02969, 0.00000
80.26906, -10.80273, 1.89640, 19.49307, 0.92257, 0.13630, 0.03385, 0.00000
79.83723, -9.43216, 1.88018, 16.56351, 0.81125, 0.06939, 0.02841, 1.00000
79.48384, -8.25133, 1.86745, 18.06633, 0.78009, 0.03548, 0.01468, 1.00000
79.10583, -6.95294, 1.85735, 19.68475, 0.79545, 0.07583, 0.04935, 0.17447
78.70123, -5.43843, 1.83662, 19.32487, 0.76031, 0.03825, 0.09739, 0.00000
78.42635, -4.19302, 1.80323, 16.68677, 0.82047, 0.02121, 0.13063, 0.00000
78.26974, -3.24227, 1.76593, 14.44083, 0.90359, 0.01621, 0.12655, 0.00000
78.17170, -2.42288, 1.73057, 12.25333, 0.97396, 0.01897, 0.11185, 0.66403
78.07822, -1.28146, 1.68539, 13.49997, 1.03760, 0.03462, 0.07937, 1.00000
78.02033, -0.24009, 1.65319, 15.30234, 1.02066, 0.05375, 0.11910, 1.00000
78.01708, 1.23159, 1.59619, 17.38224, 1.01175, 0.07430, 0.16326, 0.00000
78.08369, 2.23515, 1.54588, 15.09020, 0.99994, 0.08282, 0.20022, 0.00000
78.22367, 3.20156, 1.48330, 12.56060, 0.99794, 0.07796, 0.18744, 1.00000
78.49012, 4.39215, 1.40397, 14.70911, 1.00212, 0.06699, 0.14209, 1.00000
78.79131, 5.46469, 1.34326, 16.33958, 0.99574, 0.06384, 0.14427, 1.00000
79.18903, 6.63279, 1.27997, 17.97763, 0.98232, 0.06355, 0.14450, 1.00000
79.77867, 8.04323, 1.20268, 19.83000, 0.96542, 0.06340, 0.14073, 1.00000
80.44764, 9.36488, 1.12902, 21.42988, 0.94687, 0.05282, 0.12962, 1.00000
81.26440, 10.73452, 1.05366, 22.99734, 0.94062, 0.03598, 0.12962, 1.00000
82.36780, 12.31467, 0.97043, 24.72852, 1.10983, 0.07022, 0.09343, 1.00000
83.51265, 13.74256, 0.90268, 26.25516, 1.07017, 0.04878, 0.07615, 1.00000
84.97950, 15.36599, 0.83482, 27.93918, 1.04587, 0.02775, 0.05863, 1.00000
86.43613, 16.81916, 0.78236, 29.41153, 1.04281, 0.01372, 0.04222, 1.00000
88.02681, 18.28314, 0.73950, 30.85558, 1.04845, 0.00717, 0.03095, 1.00000
89.74224, 19.76102, 0.70519, 32.27539, 1.09739, 0.03875, 0.02423, 1.00000
91.57538, 21.25509, 0.67724, 33.67357, 1.02441, 0.03600, 0.02363, 1.00000
93.52261, 22.76464, 0.65286, 35.04549, 0.94765, 0.03561, 0.02271, 1.00000
95.31869, 24.09586, 0.63260, 36.22584, 0.87725, 0.03539, 0.02276, 1.00000
97.47651, 25.62504, 0.60990, 37.55625, 0.88641, 0.04839, 0.02276, 1.00000
99.74626, 27.15794, 0.58726, 38.86328, 0.77091, 0.04412, 0.02316, 1.00000
101.82430, 28.49791, 0.56704, 39.98926, 0.67874, 0.03890, 0.02316, 1.00000
104.62200, 30.21310, 0.54096, 41.41360, 0.53384, 0.02788, 0.01901, 1.00000
107.22590, 31.72744, 0.51873, 42.65770, 0.47265, 0.01920, 0.01416, 1.00000
109.93670, 33.23229, 0.49879, 43.88184, 0.43297, 0.01135, 0.00885, 1.00000
112.39200, 34.54497, 0.48441, 44.93668, 0.41200, 0.00613, 0.00328, 1.00000
115.28670, 36.04880, 0.47267, 46.12344, 0.39638, 0.00294, -0.00130, 1.00000
118.26840, 37.56736, 0.46614, 47.29054, 0.38178, 0.00260, -0.00570, 1.00000
120.94220, 38.91835, 0.46475, 48.29578, 0.35220, -0.01959, -0.00570, 1.00000
124.06430, 40.50024, 0.46792, 49.42659, 0.38775, -0.00698, -0.01267, 1.00000
127.24840, 42.13702, 0.47618, 50.53844, 0.37561, 0.00652, -0.01375, 1.00000
130.89370, 44.06073, 0.49022, 51.76737, 0.30455, 0.02092, -0.01393, 1.00000
134.18190, 45.85526, 0.50549, 52.84058, 0.23985, -0.03424, -0.01375, 1.00000
137.50840, 47.73730, 0.52242, 53.89591, 0.29094, 0.00033, -0.01770, 1.00000
140.86520, 49.71622, 0.54204, 54.93267, 0.21930, 0.02694, -0.01770, 1.00000
144.63260, 52.04765, 0.56648, 55.03646, 0.03417, 0.04662, -0.01731, 0.00000
147.43200, 53.86285, 0.58565, 52.02414, -0.14526, 0.05399, -0.01869, 0.00000
150.75450, 56.12000, 0.60988, 48.24820, -0.37584, 0.05545, -0.01922, 0.00000
153.45550, 58.04719, 0.63085, 44.90340, -0.55869, 0.05109, -0.02072, 1.00000
156.34220, 60.21118, 0.65470, 45.43017, -0.81761, -0.10717, -0.02251, 1.00000
158.93030, 62.25355, 0.67853, 46.60622, -0.60036, -0.03573, -0.03150, 0.00000
161.39050, 64.30347, 0.70617, 43.35699, -0.58681, 0.01000, -0.04031, 0.00000
